Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount_02-2020,AminerCitationCount_06-2020,XploreCitationCount - 2020-01,PubsCited,Award,CitationCount,Countries,All_China,All_Japan,All_Korea,Has_China,Has_Japan,Has_Korea
PacificVis,2015,"Can Twitter Really Save Your Life? A Case Study of Visual Social Media
Analytics for Situation Awareness",#,,###,###,###,"Social media monitoring for crisis intelligence is on the brink of commercialization and widespread adoption. To close the gap between research and application, this paper presents results of a broad-scale case study on visual analytics of social media for situation awareness. We asked twenty-nine domain experts from disaster response and critical infrastructure management to investigate various crisis intelligence tasks based on actual Twitter data, which was recorded during the 2013 German Flood. To this end, the ScatterBlogs visual analytics framework, a platform that provides reference implementations of tools and techniques from ongoing research, was given to them as an integrated toolbox. This paper presents and reviews the domain experts' individual performances with the system, their comments about the usefulness and applicability of its capabilities, and the results of a questionnaire each participant had to complete. Based on this evaluation, we will answer the question if and how visual analytics of social media can shape tomorrow's crisis intelligence.",,"Thom, Dennis;Krueger, Robert;Ertl, Thomas;Bechstedt, Ulrike;Platz, Axel;Zisgen, Julia;Volland, Bernd","Thom, D (Corresponding Author), Univ Suttgart, VIS, Stuttgart, Germany. Thom, Dennis; Krueger, Robert; Ertl, Thomas, Univ Suttgart, VIS, Stuttgart, Germany. Bechstedt, Ulrike; Platz, Axel, Siemens AG, Berlin, Germany. Zisgen, Julia, Fed Off Civil Protect \& Disaster Assistance, Ahrweiler, Germany. Volland, Bernd, Univ Kassel, Kassel, Germany.",,#,###,###,###,###,###,19,['Germany'],False,False,False,False,False,False
PacificVis,2015,Clutter-Aware Label Layout,#,,###,###,###,"A high-quality label layout is critical for effective information understanding and consumption. Existing labeling methods fail to help users quickly gain an overview of visualized data when the number of labels is large. Visual clutter is a major challenge preventing these methods from being applied to real-world applications. To address this, we propose a context-aware label layout that can measure and reduce visual clutter during the layout process. Our method formulates the clutter model using four factors: confusion, visual connection, distance, and intersection. Based on this clutter model, an effective clutter-aware labeling method has been developed that can generate clear and legible label layouts in different visualizations. We have applied our method to several types of visualizations and the results show promise, especially in support of an uncluttered and informative label layout.",,"Meng, Yu;Zhang, Hui;Liu, Mengchen;Liu, Shixia","Meng, Y (Corresponding Author), Tsinghua Univ, Sch Software, Beijing, Peoples R China. Meng, Yu; Zhang, Hui; Liu, Shixia, Tsinghua Univ, Sch Software, Beijing, Peoples R China. Liu, Mengchen, Tsinghua Univ, Beijing, Peoples R China.",,"Visual clutter, clutter measure, label placement",###,###,###,###,###,6,['Peoples R China'],True,False,False,True,False,False
PacificVis,2015,Distance between Extremum Graphs,#,,###,###,###,"Scientific phenomena are often studied through collections of related scalar fields generated from different observations of the same phenomenon. Exploration of such data requires a robust distance measure to compare scalar fields for tasks such as identifying key events and establishing correspondence between features in the data. Towards this goal, we propose a topological data structure called the complete extremum graph and define a distance measure on it for comparing scalar fields in a feature-aware manner. We design an algorithm for computing the distance and show its applications in analysing time varying data.",,"Narayanan, Vidya;Thomas, Dilip Mathew;Natarajan, Vijay","Narayanan, V (Corresponding Author), Indian Inst Sci, Bangalore, Karnataka, India. Narayanan, Vidya; Thomas, Dilip Mathew; Natarajan, Vijay, Indian Inst Sci, Bangalore, Karnataka, India.",,"scalar field topology, extremum graphs, distance measure",###,###,###,###,###,8,['India'],False,False,False,False,False,False
PacificVis,2015,"Improving the Fidelity of Contextual Data Layouts Using a Generalized
Barycentric Coordinates Framework",#,,###,###,###,"Contextual layouts preserve the context of the data with the associated attributes (variables). However, their linear mapping causes errors in the layout - similar data points and variable nodes may not map to similar regions, and vice versa. In this paper, we first unify the various data layout schemes and choose the Generalized Bary-centric Coordinates (GBC) plot as the standard way to describe them. Second, we propose three algorithms - distance spaced layout, iterative error reduction, and force directed adjustment - to reduce the layout error of variables to variables, data to variables and data to data, respectively. We find that the combination of these three algorithms can yield large improvements in the layout error and so achieve a more comprehensive layout. Third, we describe an interface, the GBC Error Explorer, which allows users to explore the error using a variety of visualization schemes combined with some interactions.",,"Cheng, Shenghui;Mueller, Klaus","Cheng, SH (Corresponding Author), SUNY Stony Brook, Dept Comp Sci, Visual Analyt \& Imaging Lab, Stony Brook, NY 11794 USA. Cheng, Shenghui, SUNY Stony Brook, Dept Comp Sci, Visual Analyt \& Imaging Lab, Stony Brook, NY 11794 USA. SUNY Korea, Incheon, South Korea.",,"Visual analytics, generalized barycentric coordinates, multivariate data, contextual layout",###,###,###,###,###,11,"['South Korea', 'NY 11794 USA']",False,False,False,False,False,True
PacificVis,2015,TrajRank: Exploring Travel Behaviour on a Route by Trajectory Ranking,#,,###,###,###,"In this paper, we propose a novel visual analysis method TrajRank to study the travel behaviour of vehicles along one route. We focus on the spatial-temporal distribution of travel time, i.e., the time spent on each road segment and the travel time variation in rush/non-rush hours. TrajRank first allows users to interactively select a route, and segment it into several road segments. Then trajectories passing this route are automatically extracted. These trajectories are ranked on each road segment according to travel time and further clustered according to the rankings on all road segments. Based on the above ranking analysis, we provide a temporal distribution view showing the temporal distribution of travel time and a ranking diagram view showing the spatial variation of travel time. With real taxi GPS data, we present three use cases and an informal user study to show the effectiveness and usability of our method. Keywords: travel behaviour, ranking visualization, filtering",,"Lu, Min;Wang, Zuchao;Yuan, Xiaoru","Wang, ZC (Corresponding Author), Peking Univ, Minist Educ, Key Lab Machine Percept, Beijing, Peoples R China. Wang, Zuchao, Peking Univ, Minist Educ, Key Lab Machine Percept, Beijing, Peoples R China. Peking Univ, Sch EECS, Beijing, Peoples R China. Peking Univ, Ctr Computat Sci \& Engn, Beijing, Peoples R China.",,"travel behaviour, ranking visualization, filtering",###,###,###,###,###,16,['Peoples R China'],True,False,False,True,False,False
PacificVis,2014,Exploring Curved Schematization,10.1109/PacificVis.2014.11,,###,###,###,"Hand-drawn schematized maps traditionally make extensive use of curves. However, there are few automated approaches for curved schematization; most previous work focusses on straight lines. We present a new algorithm for area-preserving curved schematization of geographic outlines. Our algorithm converts a simple polygon into a schematic crossing-free representation using circular arcs. We use two basic operations to iteratively replace consecutive arcs until the desired complexity is reached. Our results are not restricted to arcs ending at input vertices. The method can be steered towards different degrees of ``curviness{''}: we can encourage or discourage the use of arcs with a large central angle via a single parameter. Our method creates visually pleasing results even for very low output complexities. We conducted an online user study investigating the effectiveness of the curved schematizations compared to straight-line schematizations of equivalent complexity. While the visual complexity of the curved shapes was judged higher than those using straight lines, users generally preferred curved schematizations. We observed that curves significantly improved the ability of users to match schematized shapes of moderate complexity to their unschematized equivalents.",,"van Goethem, Arthur;Meulemans, Wouter;Speckmann, Bettina;Wood, Jo","van Goethem, A (Corresponding Author), TU Eindhoven, Eindhoven, Netherlands. van Goethem, Arthur; Meulemans, Wouter; Speckmann, Bettina, TU Eindhoven, Eindhoven, Netherlands. Wood, Jo, City Univ London, London, England.",,"H.4 {[}Information Systems Applications]: Geographic Information Systems, I.3.5 {[}Computer Graphics]: Computational Geometry and Object Modeling",###,###,###,###,###,2,"['England', 'Netherlands']",False,False,False,False,False,False
PacificVis,2014,"FlowString: Partial Streamline Matching Using Shape Invariant Similarity
Measure for Exploratory Flow Visualization",10.1109/PacificVis.2014.12,,###,###,###,"Measuring the similarity of integral curves is fundamental to many important flow data analysis and visualization tasks such as feature detection, pattern querying, streamline clustering and hierarchical exploration. In this paper, we introduce FlowString, a novel approach that extracts shape invariant features from streamlines and utilizes a string-based method for exploratory streamline analysis and visualization. Our solution first resamples streamlines by considering their local feature scales. We then classify resampled points along streamlines based on the shape similarity around their local neighborhoods. We encode each streamline into a string of well-selected shape characters, from which we construct meaningful words for querying and retrieval. A unique feature of our approach is that it captures intrinsic streamline similarity that is invariant under translation, rotation and scaling. Leveraging the suffix tree, we enable efficient search of streamline patterns with arbitrary lengths with the complexity linear to the size of the respective pattern. We design an intuitive interface and user interactions to support flexible querying, allowing exact and approximate searches for robust partial streamline similarity matching. Users can perform queries at either the character level or the word level, and define their own characters or words conveniently for customized search. We demonstrate the effectiveness of FlowString with several flow field data sets of different sizes and characteristics.",,"Tao, Jun;Wang, Chaoli;Shene, Ching-Kuang","Tao, J (Corresponding Author), Michigan Technol Univ, Houghton, MI 49931 USA. Tao, Jun; Wang, Chaoli; Shene, Ching-Kuang, Michigan Technol Univ, Houghton, MI 49931 USA.",,#,###,###,###,###,###,10,['MI 49931 USA'],False,False,False,False,False,False
PacificVis,2014,Non-Overlapping Aggregated Multivariate Glyphs for Moving Objects,10.1109/PacificVis.2014.13,,###,###,###,"In moving object visualization, objects and their attributes are commonly represented by glyphs on a geographic map. In areas on the map densely populated by these objects, visual clutter and occlusion of glyphs occur. We propose a method to solve this problem by partitioning the set of all objects into subsets that are each visualized using an aggregated multivariate glyph that shows the distribution of several attributes of its objects, such as heading, type and velocity. We choose the combination of subsets and glyph design such that the glyphs do not overlap and the number of subsets is approximately maximal. The partition is maintained and updated while the objects move. We use examples from the maritime domain, but our method is applicable to a wider range of dynamic data. Through a user study we find that, for a set of representative tasks, our method does not perform significantly worse than competitive visualizations with respect to correctness. Furthermore, it performs significantly better for density comparison tasks in high density data sets. We also find that the participants of the user study have a preference for our method.",,"Scheepens, Roeland;van de Wetering, Huub;van Wijk, Jarke J.","Scheepens, R (Corresponding Author), Eindhoven Univ Technol, Dept Math \& Comp Sci, NL-5600 MB Eindhoven, Netherlands. Scheepens, Roeland; van de Wetering, Huub; van Wijk, Jarke J., Eindhoven Univ Technol, Dept Math \& Comp Sci, NL-5600 MB Eindhoven, Netherlands.",,I.3.3 {[}Computing Methodologies]: Computer Graphics-Picture/Image Generation,###,###,###,###,###,12,['Netherlands'],False,False,False,False,False,False
PacificVis,2014,FlowTour: An Automatic Guide for Exploring Internal Flow Features,10.1109/PacificVis.2014.14,,###,###,###,"We present FlowTour, a novel framework that provides an automatic guide for exploring internal flow features. Our algorithm first identifies critical regions and extracts their skeletons for feature characterization and streamline placement. We then create candidate viewpoints based on the construction of a simplified mesh enclosing each critical region and select best viewpoints based on a viewpoint quality measure. Finally, we design a tour that traverses all selected viewpoints in a smooth and efficient manner for visual navigation and exploration of the flow field. Unlike most existing works which only consider external viewpoints, a unique contribution of our work is that we also incorporate internal viewpoints to enable a clear observation of what lies inside of the flow field. Our algorithm is thus particularly useful for exploring hidden or occluded flow features in a large and complex flow field. We demonstrate our algorithm with several flow data sets and perform a user study to confirm the effectiveness of our approach.",,"Ma, Jun;Walker, James;Wang, Chaoli;Kuhl, Scott A.;Shene, Ching-Kuang","Ma, J (Corresponding Author), Michigan Technol Univ, Houghton, MI 49931 USA. Ma, Jun; Walker, James; Wang, Chaoli; Kuhl, Scott A.; Shene, Ching-Kuang, Michigan Technol Univ, Houghton, MI 49931 USA.",,#,###,###,###,###,###,7,['MI 49931 USA'],False,False,False,False,False,False
PacificVis,2014,"Scalable Lagrangian-based Attribute Space Projection for Multivariate
Unsteady Flow Data",10.1109/PacificVis.2014.15,,###,###,###,"In this paper, we present a novel scalable approach for visualizing multivariate unsteady flow data with Lagrangian-based Attribute Space Projection (LASP). The distances between spatiotemporal samples are evaluated by their attribute values along the advection directions in the flow field. The massive samples are then projected into 2D screen space for feature identification and selection. A hybrid parallel system, which tightly integrates a MapReduce-style particle tracer with a scalable algorithm for the projection, is designed to support the large scale analysis. Results show that the proposed methods and system are capable of visualizing features in the unsteady flow, which couples multivariate analysis of vector and scalar attributes with projection.",,"Guo, Hanqi;Hong, Fan;Shu, Qingya;Zhang, Jiang;Huang, Jian;Yuan, Xiaoru","Guo, HQ (Corresponding Author), Peking Univ, Minist Educ, Key Lab Machine Percept, Beijing, Peoples R China. Guo, Hanqi; Hong, Fan; Shu, Qingya; Zhang, Jiang; Yuan, Xiaoru, Peking Univ, Minist Educ, Key Lab Machine Percept, Beijing, Peoples R China. Guo, Hanqi; Hong, Fan; Shu, Qingya; Zhang, Jiang; Yuan, Xiaoru, Peking Univ, Sch EECS, Beijing, Peoples R China. Guo, Hanqi; Yuan, Xiaoru, Peking Univ, Ctr Computat Sci \& Engn, Beijing, Peoples R China. Huang, Jian, Univ Tennessee, Dept Elect Engn \& Comp Sci, Knoxville, TN USA.",,"Flow visualization, attribute space projection, parallel processing",###,###,###,###,###,15,"['TN USA', 'Peoples R China']",False,False,False,True,False,False
PacificVis,2014,Moment Invariants for 2D Flow Fields Using Normalization,10.1109/PacificVis.2014.16,,###,###,###,"The analysis of 2D flow data is often guided by the search for characteristic structures with semantic meaning. One way to approach this question is to identify structures of interest by a human observer. The challenge then, is to find similar structures in the same or other datasets on different scales and orientations. In this paper, we propose to use moment invariants as pattern descriptors for flow fields. Moment invariants are one of the most popular techniques for the description of objects in the field of image recognition. They have recently also been applied to identify 2D vector patterns limited to the directional properties of flow fields. In contrast to previous work, we follow the intuitive approach of moment normalization, which results in a complete and independent set of translation, rotation, and scaling invariant flow field descriptors. They also allow to distinguish flow features with different velocity profiles. We apply the moment invariants in a pattern recognition algorithm to a real world dataset and show that the theoretic results can be extended to discrete functions in a robust way.",,"Bujack, Roxana;Hotz, Ingrid;Scheuermann, Gerik;Hitzer, Eckhard","Bujack, R (Corresponding Author), Univ Leipzig, D-04109 Leipzig, Germany. Bujack, Roxana; Scheuermann, Gerik, Univ Leipzig, D-04109 Leipzig, Germany. Hotz, Ingrid, German Aerosp Ctr, Cologne, Germany. Hitzer, Eckhard, Int Christian Univ, Mitaka, Tokyo, Japan.",,"I. 4.7 {[}Image Processing and Computer Vision]: Feature Measurement -Moments, I. 5.2 {[}Pattern Recognition]: Design Methodology-Classifier design and evaluation",###,###,###,###,###,12,"['Germany', 'Japan']",False,False,False,False,True,False
PacificVis,2014,An Edge-Bundling Layout for Interactive Parallel Coordinates,10.1109/PacificVis.2014.40,,###,###,###,"Parallel Coordinates is an often used visualization method for multidimensional data sets. Its main challenges for large data sets are visual clutter and overplotting which hamper the recognition of patterns in the data. We present an edge-bundling method using density-based clustering for each dimension. This reduces clutter and provides a faster overview of clusters and trends. Moreover, it allows rendering the clustered lines using polygons, decreasing rendering time remarkably. In addition, we design interactions to support multidimensional clustering with this method. A user study shows improvements over the classic parallel coordinates plot in two user tasks: correlation estimation and subset tracing.",,"Palmas, Gregorio;Bachynskyi, Myroslav;Oulasvirta, Antti;Seidel, Hans-Peter;Weinkauf, Tino","Palmas, G (Corresponding Author), MPI Informat, Saarbrucken, Germany. Palmas, Gregorio; Seidel, Hans-Peter; Weinkauf, Tino, MPI Informat, Saarbrucken, Germany. Bachynskyi, Myroslav; Oulasvirta, Antti, Univ Saarland, MPI Informat, D-66123 Saarbrucken, Germany.",,I. 3.3 {[}Computer Graphics]: Picture/Image Generation-Line and curve generation,###,###,###,###,###,39,['Germany'],False,False,False,False,False,False
PacificVis,2014,Visual Signature of High-Dimensional Geometry in Parallel Coordinates,10.1109/PacificVis.2014.41,,###,###,###,"Although we can interactively rotate a 3D projected high-dimensional geometry and observe its dynamic changes, this traditional visualization method is limited and highly sensitive to the choice of viewing direction. Parallel-coordinates plots supplement this visualization scenario by providing statistical analysis of the geometry for distinct pairs of co-dimensions. Such analysis results in visual signatures that embed geometric structures such as symmetry, and thus allows us to overview the status of the missing dimensions while exploring the projected geometry. This paper presents a blue-noise sampling approach for efficient construction of continuous parallel-coordinates plots of high-dimensional geometric surfaces defined by mathematical equations. We employ the parallel-coordinates plots with the embedded visual signatures to assist the interactive exploration of high-dimensional geometries, typically for 2-manifold embedded in 4-space. While we interactively explore the 3D projected geometry, we can observe dynamic changes on its visual signature. Various geometric properties can also be identified and visualized. Moreover, we can interactively brush the plots, and see their counterparts in the 3D projection. Assorted geometric properties such as curvature can further be used to enhance the visual signature.",,"Yan, Xiaoqi;Lai, Chi-Fu;Fu, Chi-Wing","Yan, XQ (Corresponding Author), Nanyang Technol Univ, Singapore 639798, Singapore. Yan, Xiaoqi; Lai, Chi-Fu; Fu, Chi-Wing, Nanyang Technol Univ, Singapore 639798, Singapore.",,"Parallel coordinates, geometry-based Techniques, coordinated and multiple views, visualization in mathematics",###,###,###,###,###,0,['Singapore'],False,False,False,False,False,False
PacificVis,2014,ScagExplorer: Exploring Scatterplots by Their Scagnostics,10.1109/PacificVis.2014.42,,###,###,###,"A scatterplot displays a relation between a pair of variables. Given a set of nu variables, there are nu(nu-1)/2 pairs of variables, and thus the same number of possible pairwise scatterplots. Therefore for even small sets of variables, the number of scatterplots can be large. Scatterplot matrices (SPLOMs) can easily run out of pixels when presenting high-dimensional data. We introduce a theoretical method and a testbed for assessing whether our method can be used to guide interactive exploration of high-dimensional data. The method is based on nine characterizations of the 2D distributions of orthogonal pairwise projections on a set of points in multidimensional Euclidean space. Working directly with these characterizations, we can locate anomalies for further analysis or search for similar distributions in a ``large{''} SPLOM with more than a hundred dimensions. Our testbed, ScagExplorer, is developed in order to evaluate the feasibility of handling huge collections of scatterplots.",,"Tuan Nhon Dang;Wilkinson, Leland","Dang, TN (Corresponding Author), Univ Illinois, Chicago, IL 60680 USA. Tuan Nhon Dang, Univ Illinois, Chicago, IL 60680 USA. Wilkinson, Leland, Univ Illinois, Skytree Software Inc, Chicago, IL 60680 USA.",,I.5.2 {[}Pattern recognition]: Design MethodologyPattern analysis,###,###,###,###,###,30,['IL 60680 USA'],False,False,False,False,False,False
PacificVis,2014,Using Entropy-Related Measures in Categorical Data Visualization,10.1109/PacificVis.2014.43,,###,###,###,"A wide variety of real-world applications generate massive high dimensional categorical datasets. These datasets contain categorical variables whose values comprise a set of discrete categories. Visually exploring these datasets for insights is of great interest and importance. However, their discrete nature often confounds the direct application of existing multidimensional visualization techniques. We use measures of entropy, mutual information, and joint entropy as a means of harnessing this discreteness to generate more effective visualizations. We conduct user studies to assess the benefits in visual knowledge discovery.",,"Alsakran, Jamal;Huang, Xiaoke;Zhao, Ye;Yang, Jing;Fast, Karl","Alsakran, J (Corresponding Author), Univ Jordan, Amman, Jordan. Alsakran, Jamal, Univ Jordan, Amman, Jordan. Huang, Xiaoke; Zhao, Ye; Fast, Karl, Kent State Univ, Kent, OH USA. Yang, Jing, UNC Charlotte, Charlotte, NC USA.",,"Categorical data visualization, Dimension Management, Entropy, Mutual Information, Parallel Sets",###,###,###,###,###,4,"['Jordan', 'NC USA', 'OH USA']",False,False,False,False,False,False
PacificVis,2014,Hierarchical Focus plus Context Heterogeneous Network Visualization,10.1109/PacificVis.2014.44,,###,###,###,"Aggregation is a scalable strategy for dealing with large network data. Existing network visualizations have allowed nodes to be aggregated based on node attributes or network topology, each of which has its own advantages. However, very few previous systems have the capability to enjoy the best of both worlds. This paper presents OnionGraph, an integrated framework for exploratory visual analysis of large heterogeneous networks. OnionGraph allows nodes to be aggregated based on either node attributes, topology, or a mixture of both. Subsets of nodes can be flexibly split and merged under the hierarchical focus+context interaction model, supporting sophisticated analysis of the network data. Node aggregations that contain subsets of nodes are displayed with multiple concentric circles, or the onion metaphor, indicating how many levels of abstraction they contain. We have evaluated the OnionGraph tool in two real-world cases. Performance experiments demonstrate that on a commodity desktop, OnionGraph can scale to million-node networks while preserving the interactivity for analysis.",,"Shi, Lei;Liao, Qi;Tong, Hanghang;Hu, Yifan;Zhao, Yue;Lin, Chuang","Shi, L (Corresponding Author), Chinese Acad Sci, State Key Lab Comp Sci, Beijing 100864, Peoples R China. Shi, Lei, Chinese Acad Sci, State Key Lab Comp Sci, Beijing 100864, Peoples R China. Liao, Qi, Cent Michigan Univ, Dept Comp Sci, Mt Pleasant, MI USA. Tong, Hanghang, CUNY Hunter Coll, Dept Comp Sci, New York, NY 10021 USA. Hu, Yifan, AT\&T Labs Res, Florham Pk, NJ USA. Zhao, Yue; Lin, Chuang, Tsinghua Univ, Beijing, Peoples R China.",,#,###,###,###,###,###,9,"['MI USA', 'NJ USA', 'Peoples R China', 'NY 10021 USA']",False,False,False,True,False,False
PacificVis,2014,Rebuilding KEGG Maps: Algorithms and Benefits,10.1109/PacificVis.2014.45,,###,###,###,"Static drawings of biological pathways are still an important research tool for biologists. Gerhard Michal created his seminal drawings of metabolic networks in the 1960s and thus defined canonical representations of some key pathways. The Kyoto Encyclopedia of Genes and Genomes (KEGG) provides the most popular static drawings of biological networks of different types, used in a huge number of publications. These drawings are so widely known that they are immediately recognizable to most biologists. This enables collaborative work and simplifies the communication of analysis results. Automatic layout of these pathway maps is complicated by the fact that the information available from KEGG does not contain the entire layout information of the reference maps. Here we present a fully automated algorithm for interactive KEGG layout construction. The algorithm conserves the original KEGG layout to the extent possible while improving readability by removing unnecessary elements (in organism-specific maps). Multiple pathway maps can be laid out simultaneously to facilitate the navigation of larger networks. The algorithm supports the hierarchical layout of subnetworks and thus supports interactive exploration of large datasets.",,"Gerasch, Andreas;Kaufmann, Michael;Kohlbacher, Oliver","Gerasch, A (Corresponding Author), Univ Tubingen, Dept Comp Sci, Tubingen, Germany. Gerasch, Andreas; Kaufmann, Michael; Kohlbacher, Oliver, Univ Tubingen, Dept Comp Sci, Tubingen, Germany.",,"I.3.8 {[}Computing Methodologies]: Computer Graphics, Applications J.3 {[}Computer Applications]: Life and Medical Sciences, Medical Information Systems",###,###,###,###,###,0,['Germany'],False,False,False,False,False,False
PacificVis,2014,Maps of Computer Science,10.1109/PacificVis.2014.47,,###,###,###,"We describe a practical approach for visual exploration of research papers. Specifically, we use the titles of papers from the DBLP database to create what we call maps of computer science (MoCS). Words and phrases from the paper titles are the cities in the map, and countries are created based on word and phrase similarity, calculated using co-occurence. With the help of heatmaps, we can visualize the profile of a particular conference or journal over the base map. Similarly, heatmap profiles can be made of individual researchers or groups such as a department. The visualization system also makes it possible to change the data used to generate the base map. For example, a specific journal or conference can be used to generate the base map and then the heatmap overlays can be used to show the evolution of research topics in the field over the years. As before, individual researchers or research group profiles can be visualized using heatmap overlays over a specific journal or conference base map. We outline a modular and extensible system for term extraction using natural language processing techniques, and show the applicability of methods of information retrieval to calculation of term similarity and creation of a topic map. The system is available at mocs.cs.arizona.edu.",,"Fried, Daniel;Kobourov, Stephen G.","Fried, D (Corresponding Author), Univ Arizona, Dept Comp Sci, Tucson, AZ 85721 USA. Fried, Daniel; Kobourov, Stephen G., Univ Arizona, Dept Comp Sci, Tucson, AZ 85721 USA.",,"H.3.3 {[}Information Storage and Retrieval]: Information Search and Retrieval, Clustering, H.3.1 {[}Information Storage and Retrieval]: Content Analysis and Indexing, Linguistic processing, H.5.m {[}Information Interfaces and Presentation]: MiscellaneousInformation visualization",###,###,###,###,###,15,['AZ 85721 USA'],False,False,False,False,False,False
PacificVis,2014,Image Flows Visualization for Inter-Media Comparison,10.1109/PacificVis.2014.49,,###,###,###,"To understand recent societal behavior, it is important to compare how multiple media are affected by real-world events and how each medium affects other media. This paper proposes a novel framework for inter-media comparison through visualizing images extracted from different types of media. We extract blog image clusters from our six-year blog archive and search for similar TV shots in each cluster from a broadcast news video archive by using image similarities. We then visualize such image flows on a timeline in 3D space to visually and interactively explore time sequential changes in influences among media resources and differences and/or similarities between them such as topics that become popular on only blogs or that become popular on blogs earlier than on TV.",,"Itoh, Masahiko;Toyoda, Masashi;Zhu, Cai-Zhi;Satoh, Shin'ichi;Kitsuregawa, Masaru","Itoh, M (Corresponding Author), Univ Tokyo, Tokyo 1138654, Japan. Itoh, Masahiko; Toyoda, Masashi, Univ Tokyo, Tokyo 1138654, Japan. Kitsuregawa, Masaru, Univ Tokyo, Natl Inst Informat, Tokyo 1138654, Japan.",,"H.5.2 {[}User Interfaces]: Graphical user interfaces (GUI), Interaction styles, {[}I.3.3]: Picture/Image GenerationViewing algorithms H.3.1 {[}Content Analysis and Indexing]: Abstracting methods",###,###,###,###,###,5,['Japan'],False,True,False,False,True,False
PacificVis,2014,A Visual Analytics Approach to Study Anatomic Covariation,10.1109/PacificVis.2014.53,,###,###,###,"Gaining insight into anatomic covariation helps the understanding of organismic shape variability in general and is of particular interest for delimiting morphological modules. Generation of hypotheses on structural covariation is undoubtedly a highly creative process, and as such, requires an exploratory approach. In this work we propose a new local anatomic covariance tensor which enables interactive visualizations to explore covariation at different levels of detail, stimulating rapid formation and (qualitative) evaluation of hypotheses. The effectiveness of the presented approach is demonstrated on a mu CT dataset of mouse mandibles for which results from the literature are successfully reproduced, while providing a more detailed representation of covariation compared to state-of-the-art methods.",,"Hermann, Max;Schunke, Anja C.;Schultz, Thomas;Klein, Reinhard","Hermann, M (Corresponding Author), Univ Bonn, Bonn, Germany. Hermann, Max; Schultz, Thomas; Klein, Reinhard, Univ Bonn, Bonn, Germany. Schunke, Anja C., MPI Evolutionary Biol, Plon, Germany. Schultz, Thomas, MPI Intelligent Syst, Stuttgart, Germany.",,"J.3 {[}Computer Applications]: Life and Medical Sciences, Biology and genetics, I.3.6 {[}Computer Graphics]: Methodology and Techniques, Interaction techniques",###,###,###,###,###,7,['Germany'],False,False,False,False,False,False
PacificVis,2014,"A Mobile Visual Analytics Approach for Law Enforcement Situation
Awareness",10.1109/PacificVis.2014.54,,###,###,###,"The advent of modern smartphones and handheld devices has given analysts, decision-makers, and even the general public the ability to rapidly ingest data and translate it into actionable information on-the-go. In this paper, we explore the design and use of a mobile visual analytics toolkit for public safety data that equips law enforcement agencies with effective situation awareness and risk assessment tools. Our system provides users with a suite of interactive tools that allow them to perform analysis and detect trends, patterns and anomalies among criminal, traffic and civil (CTC) incidents. The system also provides interactive risk assessment tools that allow users to identify regions of potential high risk and determine the risk at any user-specified location and time. Our system has been designed for the iPhone/iPad environment and is currently being used and evaluated by a consortium of law enforcement agencies. We report their use of the system and some initial feedback.",,"Razip, Ahmad M. M.;Malik, Abish;Afzal, Shehzad;Potrawski, Matthew;Maciejewski, Ross;Jang, Yun;Elmqvist, Niklas;Ebert, David S.","Razip, AMM (Corresponding Author), Purdue Univ, W Lafayette, IN 47907 USA. Razip, Ahmad M. M.; Malik, Abish; Afzal, Shehzad; Potrawski, Matthew; Elmqvist, Niklas; Ebert, David S., Purdue Univ, W Lafayette, IN 47907 USA. Maciejewski, Ross, Arizona State Univ, Tempe, AZ 85287 USA. Jang, Yun, Sejong Univ, Seoul, South Korea.",,"Mobile visual analytics, situation awareness, public safety",###,###,###,###,###,15,"['South Korea', 'AZ 85287 USA', 'IN 47907 USA']",False,False,False,False,False,True
PacificVis,2014,Revisiting Crisis Maps with Geo-Temporal Tag Visualization,10.1109/PacificVis.2014.55,,###,###,###,"Crowd sourced crisis mapping is a relatively new phenomenon and platform that enables the collection and visualization of realtime crisis data submitted by users through social media tools and cellular technologies. Crisis maps are generally used by both state and non-state actors for sense-making and as a reference point for action. The current crisis map visualizations only show the location from which documents such as reports or short messages have been generated. Such a limited representation fails to immediately show important content, such as themes from a document and their changes over time. As a result, sense-making becomes time-consuming and cognitively demanding. We present a new visualization approach, Geo-Temporal Tag Visualization (GTViz), which treats the tags on the crowdsourced reports as spatio-temporal textual datasets. GTViz embeds a map to represent the spatial properties of the dataset and compactly shows the changes of key terms from the data source over time. We demonstrate the value of GTViz through two case studies and a controlled user study.",,"Aman, Hina;Irani, Pourang;Amini, Fereshteh","Aman, H (Corresponding Author), Univ Manitoba, Dept Comp Sci, Winnipeg, MB R3T 2N2, Canada. Aman, Hina; Irani, Pourang; Amini, Fereshteh, Univ Manitoba, Dept Comp Sci, Winnipeg, MB R3T 2N2, Canada.",,"Crisis mapping, tag clouds, textual data, spatio-temporal visualization",###,###,###,###,###,4,['Canada'],False,False,False,False,False,False
